seed,gamma,gamma0,ratio,width,covers,true_auc,lo,hi
1,1.6721640354845493,2.999974706559502,0.5573927112879754,0.11596836247027176,True,0.6052017360750183,0.5361572491196375,0.6521256115899092
1,1.821763619142113,2.999974706559502,0.6072596596093934,0.13452409279818334,True,0.6052017360750183,0.5259945420912826,0.6605186348894659
1,1.9847470783977608,2.999974706559502,0.6615879374109633,0.15273911899041925,True,0.6052017360750183,0.5158893136139695,0.6686284326043888
1,2.1623117971054153,2.999974706559502,0.7207766760091274,0.17057474689099206,True,0.6052017360750183,0.5058699261408314,0.6764446730318234
1,2.355762282656058,2.999974706559502,0.785260714867075,0.18799602035696267,True,0.6052017360750183,0.49596395078684014,0.6839599711438028
1,2.5665197497483434,2.999974706559502,0.8555137962118811,0.20497098684909426,True,0.6052017360750183,0.4861975583977333,0.6911685452468276
1,2.7961325615679726,2.999974706559502,0.9320520454569752,0.22147462249396138,True,0.6052017360750183,0.4765929605773305,0.6980675830712919
1,3.0462876050836125,2.999974706559502,1.015437762999417,0.2374830013796616,True,0.6052017360750183,0.4671728640808058,0.7046558654604674
1,3.318822684029769,2.999974706559502,1.106283555249016,0.2529768356819687,True,0.6052017360750183,0.45795686640487976,0.7109337020868485
1,3.6157400206236394,2.999974706559502,1.2052568352385622,0.26793989489638687,True,0.6052017360750183,0.4489631070147008,0.7169030019110877
1,3.9392209652084476,2.999974706559502,1.3130847258796101,0.28235968770519687,True,0.6052017360750183,0.44020830454796017,0.722567992253157
1,4.291642021889985,2.999974706559502,1.4305594018863652,0.29622820118876736,True,0.6052017360750183,0.4317065723525778,0.7279347735413452
1,4.675592307901251,2.999974706559502,1.558543909612964,0.3095408338685984,True,0.6052017360750183,0.4234691390846172,0.7330099729532156
1,5.093892574963177,2.999974706559502,1.6979785075605083,0.32229632654990764,True,0.6052017360750183,0.41550476455592195,0.7378010911058296
1,5.5496159323848815,2.999974706559502,1.8498875741353886,0.3344952987072778,True,0.6052017360750183,0.407821243200848,0.7423165419081258
1,6.046110424149012,2.999974706559502,2.01538713340785,0.34614078875390847,True,0.6052017360750183,0.40042481191658624,0.7465656006704947
1,6.5870236258483,2.999974706559502,2.1956930541599724,0.35723982629023737,True,0.6052017360750183,0.3933184283442594,0.7505582546344968
1,7.176329442178628,2.999974706559502,2.3921299824586675,0.3678002020225228,True,0.6052017360750183,0.3865045125281707,0.7543047145506935
1,7.818357301860673,2.999974706559502,2.606141073378281,0.3778321164822658,True,0.6052017360750183,0.37998341288845383,0.7578155293707196
1,8.517823964475207,2.999974706559502,2.8392985933684116,0.3873470100872631,True,0.6052017360750183,0.37375440654311815,0.7611014166303812
1,9.27986817288605,2.999974706559502,3.093315471158954,0.39635834722141433,True,0.6052017360750183,0.367814884146814,0.7641732313682283
1,10.11008840583021,2.999974706559502,3.370057882062908,0.40488033971664655,True,0.6052017360750183,0.36216122644067855,0.7670415661573251
1,11.01458400803056,2.999974706559502,3.6715589581295345,0.4129279909706968,True,0.6052017360750183,0.356788877088733,0.7697168680594298
1,12.0,2.999974706559502,4.00003372487167,0.42051730617845356,True,0.6052017360750183,0.35169229757206505,0.7722096037505186
2,1.0,3.247423721518188,0.307936409213792,0.0,False,0.6660162106390336,0.6867459226376799,0.6867459226376799
2,1.0894646580616199,3.247423721518188,0.33548583476882693,0.017945668570629292,False,0.6660162106390336,0.6776568622767526,0.6956025308473819
2,1.1869332411653222,3.247423721518188,0.3654999602609371,0.03585854650602249,False,0.6660162106390336,0.6683526987160537,0.7042112452220762
2,1.2931218177281478,3.247423721518188,0.3981992892272175,0.053705982350096604,True,0.6660162106390336,0.6588527829204472,0.7125587652705438
2,1.408810518983217,3.247423721518188,0.4338240524783106,0.07145557405022984,True,0.6660162106390336,0.6491784597326983,0.7206340337829281
2,1.5348492703376635,3.247423721518188,0.4726359729921888,0.08907563934467311,True,0.6660162106390336,0.6393524141637416,0.7284280535084147
2,1.6721640354845493,3.247423721518188,0.5149201887035559,0.10653465691429442,True,0.6660162106390336,0.629399443733472,0.7359341006477664
2,1.821763619142113,3.247423721518188,0.5609873473149444,0.12380208349652166,True,0.6660162106390336,0.6193453470239044,0.7431474305204261
2,1.9847470783977608,3.247423721518188,0.611175888519371,0.14084707631602855,True,0.6660162106390336,0.6092178691271775,0.750064945443206
2,2.1623117971054153,3.247423721518188,0.6658545304012632,0.1576418712120009,True,0.6660162106390336,0.5990437751262869,0.7566856463382878
2,2.355762282656058,3.247423721518188,0.7254249782823926,0.17415986543093986,True,0.6660162106390336,0.5888501636324186,0.7630100290633585
2,2.5665197497483434,3.247423721518188,0.7903248759137849,0.19037419538741773,True,0.6660162106390336,0.5786658297099181,0.7690400250973358
2,2.7961325615679726,3.247423721518188,0.8610310206950037,0.20625928101386737,True,0.6660162106390336,0.5685199347662028,0.7747792157800701
2,3.0462876050836125,3.247423721518188,0.9380628665419297,0.2217920629688167,True,0.6660162106390336,0.5584401498767152,0.7802322128455319
2,3.318822684029769,3.247423721518188,1.0219863401374065,0.2369511660809811,True,0.6660162106390336,0.5484536241704109,0.785404790251392
2,3.6157400206236394,3.247423721518188,1.1134179986014459,0.2517183200373908,True,0.6660162106390336,0.5385852732673734,0.7903035933047642
2,3.9392209652084476,3.247423721518188,1.2130295591259772,0.2660749694913477,True,0.6660162106390336,0.5288610954448615,0.7949360649362092
2,4.291642021889985,3.247423721518188,1.3215528338518203,0.2800050316247811,True,0.6660162106390336,0.5193052581054733,0.7993102897302544
2,4.675592307901251,3.247423721518188,1.4397851062427378,0.29349520987789945,True,0.6660162106390336,0.5099396707038335,0.803434880581733
2,5.093892574963177,3.247423721518188,1.5685949884549575,0.30653558546557147,True,0.6660162106390336,0.5007832790308712,0.8073188644964426
2,5.5496159323848815,3.247423721518188,1.7089288027342506,0.31911794204583105,True,0.6660162106390336,0.49185361480827167,0.8109715568541027
2,6.046110424149012,3.247423721518188,1.8618175337225236,0.33123625565549303,True,0.6660162106390336,0.48316621910145013,0.8144024747569432
2,6.5870236258483,3.247423721518188,2.028384402750138,0.34288535135568815,True,0.6660162106390336,0.4747359199413434,0.8176212712970315
2,7.176329442178628,3.247423721518188,2.2098531197597016,0.3540655619331615,True,0.6660162106390336,0.4665720319627461,0.8206375938959076
2,7.818357301860673,3.247423721518188,2.407556873485407,0.3647769406386825,True,0.6660162106390336,0.45868416252585387,0.8234611031645364
2,8.517823964475207,3.247423721518188,2.6229481259356815,0.37502023902249726,True,0.6660162106390336,0.45108112167875336,0.8261013607012506
2,9.27986817288605,3.247423721518188,2.8576092831358832,0.3847973966410627,True,0.6660162106390336,0.44377032465356436,0.8285677212946271
2,10.11008840583021,3.247423721518188,3.1132643205253454,0.39411286055177136,True,0.6660162106390336,0.43675654289794336,0.8308694034497147
2,11.01458400803056,3.247423721518188,3.391791448416588,0.40297439665211193,True,0.6660162106390336,0.4300410341792786,0.8330154308313905
2,12.0,3.247423721518188,3.695236910565504,0.4113908101521167,True,0.6660162106390336,0.42362375663014745,0.8350145667822642
3,1.0,3.2948389389162953,0.30350497203025945,0.0,False,0.6329292649428886,0.6209471223189037,0.6209471223189037
3,1.0894646580616199,3.2948389389162953,0.3306579405729481,0.018604634185748647,False,0.6329292649428886,0.6115585055996314,0.6301631397853801
3,1.1869332411653222,3.2948389389162953,0.36024014016166633,0.03716408373662716,True,0.6329292649428886,0.6020206087533719,0.6391846924899991
3,1.2931218177281478,3.2948389389162953,0.3924689011212998,0.055633575390595325,True,0.6329292649428886,0.5923581324335524,0.6479917078241477
3,1.408810518983217,3.2948389389162953,0.4275809971599366,0.07396909529630069,True,0.6329292649428886,0.5825969767853894,0.65656607208169
3,1.5348492703376635,3.2948389389162953,0.46583438486449674,0.09212865329135711,True,0.6329292649428886,0.5727634571938043,0.6648921104851614
3,1.6721640354845493,3.2948389389162953,0.507510098819744,0.11007157383790023,True,0.6329292649428886,0.5628845486548483,0.6729561224927485
3,1.821763619142113,3.2948389389162953,0.5529143162734712,0.12775907808869402,True,0.6329292649428886,0.5529877875132478,0.6807468656019419
3,1.9847470783977608,3.2948389389162953,0.6023806065162516,0.14515420103967058,True,0.6329292649428886,0.5431004651221918,0.6882546661618624
3,2.1623117971054153,3.2948389389162953,0.6562723815011792,0.16222387256358317,True,0.6329292649428886,0.5332489555563427,0.6954728281199258
3,2.355762282656058,3.2948389389162953,0.7149855657074671,0.17893717493496053,True,0.6329292649428886,0.5234596009035912,0.7023967758385518
3,2.5665197497483434,3.2948389389162953,0.7789515048624795,0.19526622750232314,True,0.6329292649428886,0.513757308057207,0.7090235355595301
3,2.7961325615679726,3.2948389389162953,0.8486401348915853,0.21118523988601068,True,0.6329292649428886,0.5041666164997717,0.7153518563857824
3,3.0462876050836125,3.2948389389162953,0.9245634343770279,0.22667249467556788,True,0.6329292649428886,0.4947099811747007,0.7213824758502686
3,3.318822684029769,3.2948389389162953,1.0072791858898458,0.2417108315479214,True,0.6329292649428886,0.48540749802433714,0.7271183295722585
3,3.6157400206236394,3.2948389389162953,1.0973950738280676,0.25628437698827666,True,0.6329292649428886,0.4762789295683769,0.7325633065566536
3,3.9392209652084476,3.2948389389162953,1.1955731488666015,0.2703803778494094,True,0.6329292649428886,0.46734215507848864,0.737722532927898
3,4.291642021889985,3.2948389389162953,1.3025346918176062,0.2839895681971737,True,0.6329292649428886,0.4586129280090362,0.7426024962062099
3,4.675592307901251,3.2948389389162953,1.4190655126344656,0.2971056799894536,True,0.6329292649428886,0.4501049602180459,0.7472106402074995
3,5.093892574963177,3.2948389389162953,1.5460217234893454,0.3097241302557256,True,0.6329292649428886,0.4418305572848186,0.7515546875405442
3,5.5496159323848815,3.2948389389162953,1.6843360283371558,0.32184312355151523,True,0.6329292649428886,0.43380054066789164,0.7556436642194069
3,6.046110424149012,3.2948389389162953,1.835024575173206,0.3334637921712212,True,0.6329292649428886,0.4260232768080607,0.7594870689792819
3,6.5870236258483,3.2948389389162953,1.9991944213257464,0.3445890136654204,True,0.6329292649428886,0.4185054919277622,0.7630945055931826
3,7.176329442178628,3.2948389389162953,2.178051666628352,0.3552232827549337,True,0.6329292649428886,0.41125266006137146,0.7664759428163052
3,7.818357301860673,3.2948389389162953,2.3729103142237986,0.3653726459405693,True,0.6329292649428886,0.40426887994794203,0.7696415258885113
3,8.517823964475207,3.2948389389162953,2.5852019240967214,0.3750446765912638,True,0.6329292649428886,0.3975568388872481,0.7726015154785119
3,9.27986817288605,3.2948389389162953,2.816486130256276,0.38424856173073757,True,0.6329292649428886,0.3911175883883898,0.7753661501191274
3,10.11008840583021,3.2948389389162953,3.0684620988349485,0.3929946466601502,True,0.6329292649428886,0.38495083904718314,0.7779454857073334
3,11.01458400803056,3.2948389389162953,3.3429810112822587,0.4012940115060049,True,0.6329292649428886,0.3790554478117371,0.780349459317742
3,12.0,3.2948389389162953,3.6420596643631136,0.409158726692285,True,0.6329292649428886,0.3734290457920921,0.782587772484377
4,1.0,3.006494616203646,0.3326132681596875,0.0,False,0.6559519895640276,0.6493347676842967,0.6493347676842967
4,1.0894646580616199,3.006494616203646,0.3623704004623518,0.017911664697890628,True,0.6559519895640276,0.6402825861400949,0.6581942508379856
4,1.1869332411653222,3.006494616203646,0.39478974443136833,0.035783559800609877,True,0.6559519895640276,0.6310584605109911,0.666842020311601
4,1.2931218177281478,3.006494616203646,0.43010947392315496,0.05357642302150156,True,0.6559519895640276,0.6216845757078745,0.6752609987293761
4,1.408810518983217,3.006494616203646,0.4685890709367532,0.07125153653027472,True,0.6559519895640276,0.6121845901034911,0.6834361266337659
4,1.5348492703376635,3.006494616203646,0.510511231939522,0.08877155083332611,True,0.6559519895640276,0.6025830891686842,0.6913546400020103
4,1.6721640354845493,3.006494616203646,0.5561839447416076,0.10610025642253351,True,0.6559519895640276,0.5929058221394964,0.6990060785620299
4,1.821763619142113,3.006494616203646,0.6059427511772784,0.12320313360606672,True,0.6559519895640276,0.5831788289317293,0.7063819625377961
4,1.9847470783977608,3.006494616203646,0.6601532122162707,0.14004688880189053,True,0.6559519895640276,0.5734285181741887,0.7134754069760793
4,2.1623117971054153,3.006494616203646,0.7192135936154793,0.1566018731738975,True,0.6559519895640276,0.5636799743533046,0.7202818475272021
4,2.355762282656058,3.006494616203646,0.7835577918415569,0.17283830730540362,True,0.6559519895640276,0.5539601440155326,0.7267984513209362
4,2.5665197497483434,3.006494616203646,0.8536585217601798,0.18872957973676174,True,0.6559519895640276,0.5442950509052706,0.7330246306420324
4,2.7961325615679726,3.006494616203646,0.930030789510842,0.20425408207740847,True,0.6559519895640276,0.5347074324586157,0.7389615145360242
4,3.0462876050836125,3.006494616203646,1.0132356760812078,0.2193903704068888,True,0.6559519895640276,0.5252210930520931,0.7446114634589819
4,3.318822684029769,3.006494616203646,1.1038844593776473,0.23412017940724184,True,0.6559519895640276,0.5158581482202749,0.7499783276275167
4,3.6157400206236394,3.006494616203646,1.2026431050754045,0.24842814313702533,True,0.6559519895640276,0.5066391304021093,0.7550672735391346
4,3.9392209652084476,3.006494616203646,1.3102371592411404,0.2623005643290127,True,0.6559519895640276,0.49758399987790014,0.7598845642069129
4,4.291642021889985,3.006494616203646,1.4274570786722771,0.27572658399847705,True,0.6559519895640276,0.4887107954153562,0.7644373794138333
4,4.675592307901251,3.006494616203646,1.555164038113331,0.2886986319339031,True,0.6559519895640276,0.4800349509414046,0.7687335828753077
4,5.093892574963177,3.006494616203646,1.6942962570128681,0.30121096985754053,True,0.6559519895640276,0.4715705565232943,0.7727815263808349
4,5.5496159323848815,3.006494616203646,1.8458758923016068,0.31326046096692417,True,0.6559519895640276,0.46332954403291504,0.7765900049998392
4,6.046110424149012,3.006494616203646,2.011016547830557,0.3248465336312877,True,0.6559519895640276,0.4553217461115624,0.7801682797428501
4,6.5870236258483,3.006494616203646,2.1909314556384776,0.3359695795653872,True,0.6559519895640276,0.44755622683692786,0.7835258064023151
4,7.176329442178628,3.006494616203646,2.3869423891536203,0.3466322824606948,True,0.6559519895640276,0.44004004123848983,0.7866723236991846
4,7.818357301860673,3.006494616203646,2.6004893738120347,0.356838802545838,True,0.6559519895640276,0.4327787902906369,0.7896175928364749
4,8.517823964475207,3.006494616203646,2.8331412664330045,0.3665943980939731,True,0.6559519895640276,0.42577693970590147,0.7923713377998746
4,9.27986817288605,3.006494616203646,3.086607281074697,0.3759061635313213,True,0.6559519895640276,0.41903708314127924,0.7949432466726005
4,10.11008840583021,3.006494616203646,3.362749546046551,0.3847823199773764,True,0.6559519895640276,0.4125605310970744,0.7973428510744508
4,11.01458400803056,3.006494616203646,3.6635967843304744,0.3932318061265995,True,0.6559519895640276,0.40634767990338955,0.7995794860299891
4,12.0,3.006494616203646,3.99135921791625,0.4012645998832488,True,0.6559519895640276,0.4003977004571745,0.8016623003404233
